Secondary Structure(Helix),Solvent Accessibilty (Buried),Solvent Accesibilty(Intermediate),[G4.3.22.3],[G7.1.1.50],[G5.2.2.12],[G4.3.10.4],[G2.1.1.169],[G4.3.11.2],[G2.1.1.339],[G2.1.1.211],[G2.1.1.178],[Class]
0.45,0.52,0.234,7.5,-7.00E-06,6.38E-04,21.25,0,2.5,0,0,0,nonDRNA
0.488,0.478,0.253,7.5,0.003971,6.64E-04,25,0,2.5,0,0,0,nonDRNA
0.466,0.602,0.183,5,-0.002337,3.29E-04,21.25,0,2.5,0,0,0,nonDRNA
0.531,0.408,0.245,5,-0.006285,2.96E-04,23.75,0,2.5,0,0,0,nonDRNA
0.48,0.486,0.252,5,-0.004747,0.001264,25,0,2.5,0,0,0,nonDRNA
0.457,0.431,0.224,6.25,0.007299,0.001828,20,0,2.5,0,0,0,nonDRNA
0.401,0.5,0.241,6.25,0.012163,9.48E-04,18.75,0,2.5,0,0,1.265823,nonDRNA
0.463,0.471,0.217,6.25,0.008179,3.06E-04,20,0,2.5,0,0,0,nonDRNA
0.448,0.487,0.233,5,-0.001732,0,16.25,0,2.5,0,0,0,nonDRNA
0.475,0.407,0.242,6.25,0.006612,0.001739,16.25,0,2.5,1.265823,0,1.265823,nonDRNA
0.465,0.521,0.23,5,0.002053,0,20,0,2.5,0,0,0,nonDRNA
0.486,0.556,0.148,5,-5.84E-04,3.13E-04,23.75,0,2.5,0,0,0,nonDRNA
0.414,0.45,0.22,5,-0.012035,0.001591,26.25,0,2.5,0,0,0,nonDRNA
0.429,0.427,0.239,6.25,0.005697,0.002074,26.25,0,2.5,0,0,0,nonDRNA
0.4,0.427,0.244,7.5,-0.003376,0.001715,21.25,0,2.5,0,0,1.265823,nonDRNA
0.472,0.513,0.226,6.25,-0.002233,0.001601,20,0,2.5,0,0,1.265823,nonDRNA
0.444,0.444,0.282,7.5,0.008802,0.001167,38.75,0,2.5,0,0,1.265823,nonDRNA
0.442,0.446,0.23,13.75,0.011792,0.001235,17.5,0,2.5,0,0,0,nonDRNA
0.386,0.424,0.263,5,0.005828,5.62E-04,23.75,0,2.5,0,0,0,nonDRNA
0.491,0.399,0.266,5,0.011724,0.00205,21.25,2.531646,2.5,0,0,1.265823,nonDRNA
0.59,0.4,0.2,5,-0.021978,0.001251,25,0,2.5,0,0,0,nonDRNA
0.372,0.513,0.36,5,0.002063,3.43E-04,26.25,0,2.5,0,0,0,nonDRNA
0.473,0.43,0.271,7.5,-0.001553,0.001545,18.75,0,2.5,0,0,1.265823,nonDRNA
0.445,0.456,0.227,7.5,0.011344,0.001645,23.75,0,2.5,0,0,1.265823,nonDRNA
0.422,0.432,0.241,7.5,0.005354,2.90E-04,13.75,0,2.5,0,0,0,nonDRNA
0.42,0.424,0.244,5,0.007363,0.001692,23.75,0,2.5,0,0,1.265823,nonDRNA
0.29,0.645,0.258,6.451613,0.00721,5.16E-04,12.903226,0,3.225806,0,0,0,nonDRNA
0.214,0.333,0.498,5,0.005942,0.001128,30,0,2.5,0,0,0,nonDRNA
0.412,0.488,0.228,5,0.004358,8.78E-04,13.75,0,2.5,0,0,0,nonDRNA
0.46,0.531,0.222,5,-0.0043,3.04E-04,20,0,2.5,0,0,1.265823,nonDRNA
0.57,0.523,0.109,5,0.009325,0.002806,35,1.265823,2.5,0,0,1.265823,nonDRNA
0.359,0.538,0.308,10.25641,-0.002115,0,15.384615,0,5.128205,0,0,0,nonDRNA
0.406,0.465,0.245,5,6.16E-04,5.96E-04,32.5,0,2.5,0,0,0,nonDRNA
0.414,0.425,0.285,5,-0.002939,8.98E-04,15,0,2.5,0,0,0,nonDRNA
0.429,0.468,0.237,6.25,0.001654,8.65E-04,20,1.265823,2.5,0,0,0,nonDRNA
0.408,0.41,0.259,6.25,8.14E-04,0.001424,20,0,2.5,0,0,0,nonDRNA
0.438,0.436,0.235,7.5,-0.002054,0.002472,26.25,2.531646,2.5,0,0,0,nonDRNA
0.457,0.454,0.248,7.5,-0.002497,0.001245,28.75,0,2.5,0,0,0,nonDRNA
0.412,0.475,0.21,6.25,-0.004319,0.001204,20,0,2.5,0,0,0,nonDRNA
0.4,0.471,0.193,5,-0.008627,0.00354,16.25,2.531646,2.5,1.265823,0,3.797468,nonDRNA
0.491,0.411,0.246,5,-0.003186,0.002659,20,0,2.5,0,0,0,nonDRNA
0.406,0.439,0.243,5,0.001932,0.001258,20,0,2.5,0,0,0,nonDRNA
0.336,0.417,0.297,5,3.80E-04,0.00197,20,0,2.5,0,0,0,nonDRNA
0.453,0.491,0.211,5,-0.006059,0.001714,18.75,0,2.5,0,0,0,nonDRNA
0.392,0.386,0.278,5,0.001285,0.001371,10,0,2.5,0,0,0,nonDRNA
0.387,0.471,0.221,5,0.004627,0.001766,17.5,1.265823,2.5,0,0,1.265823,nonDRNA
0.387,0.71,0.161,9.677419,0.00223,5.65E-04,16.129032,0,3.225806,0,0,0,nonDRNA
0.435,0.465,0.236,8.75,0.001236,9.12E-04,22.5,1.265823,2.5,0,0,0,nonDRNA
0.479,0.531,0.22,5,-0.006913,3.42E-04,26.25,0,2.5,0,0,0,nonDRNA
0.418,0.476,0.233,5,-3.78E-04,0.001409,18.75,0,2.5,0,0,0,nonDRNA
0.428,0.45,0.244,5,0.001858,8.65E-04,37.5,0,2.5,0,0,0,nonDRNA
0.447,0.434,0.206,5,-0.002825,0.002287,16.25,1.265823,2.5,0,0,0,nonDRNA
0.496,0.527,0.207,5,-9.30E-04,2.86E-04,22.5,0,2.5,1.265823,0,0,nonDRNA
0.516,0.469,0.234,6.25,-5.40E-04,0.001635,23.4375,1.587302,3.125,0,0,1.587302,nonDRNA
0.462,0.48,0.24,7.5,4.16E-04,2.78E-04,15,0,2.5,0,0,0,nonDRNA
0.438,0.447,0.179,7.5,-0.003295,0.001902,21.25,0,2.5,0,1.265823,0,nonDRNA
0.383,0.472,0.227,6.25,0.010566,5.37E-04,17.5,0,2.5,0,0,0,nonDRNA
0.439,0.437,0.291,12.5,0.002782,0.001306,23.75,0,2.5,0,0,1.265823,nonDRNA
0.393,0.552,0.264,6.25,-0.011997,0.001243,33.75,0,2.5,1.265823,0,1.265823,nonDRNA
0.382,0.372,0.268,7.5,-0.001122,0.001816,20,0,2.5,0,0,1.265823,nonDRNA
0.389,0.405,0.257,16.25,0.004573,0.001356,26.25,0,2.5,0,0,1.265823,nonDRNA
0.398,0.436,0.266,10,0.001832,2.70E-04,25,0,2.5,1.265823,0,0,nonDRNA
0.468,0.432,0.232,3.75,7.79E-04,0.00194,12.5,1.265823,2.5,0,0,0,nonDRNA
0.421,0.464,0.226,3.75,0.001256,0.001165,25,0,2.5,0,0,0,nonDRNA
0.466,0.555,0.209,3.75,0.001606,6.16E-04,22.5,0,2.5,0,0,0,nonDRNA
0.394,0.454,0.231,3.75,1.54E-04,0.001605,13.75,0,2.5,0,0,0,nonDRNA
0.5,0.421,0.193,3.75,0.005083,0.002651,22.5,0,2.5,0,0,1.265823,nonDRNA
0.36,0.401,0.284,3.75,-0.006062,0.001555,20,0,2.5,0,0,0,nonDRNA
0.495,0.394,0.239,3.75,0.001642,0.003081,23.75,1.265823,2.5,0,0,0,nonDRNA
0.439,0.47,0.255,3.75,8.63E-04,0.001404,20,0,2.5,0,0,0,nonDRNA
0.471,0.325,0.272,3.75,0.009184,0.001677,12.5,0,2.5,0,0,1.265823,nonDRNA
0.457,0.506,0.197,3.75,0.003721,0.001023,18.75,0,2.5,0,0,2.531646,nonDRNA
0.431,0.297,0.326,3.75,-0.005053,0.00181,25,1.265823,2.5,0,0,0,nonDRNA
0.449,0.453,0.239,3.75,0.003922,0.002089,15,0,2.5,0,0,0,nonDRNA
0.387,0.438,0.282,3.75,-0.005632,0.001951,28.75,1.265823,2.5,0,0,0,nonDRNA
0.419,0.422,0.241,3.75,0.003835,0.001155,13.75,0,2.5,0,0,0,nonDRNA
0.449,0.489,0.214,3.75,0.005996,5.77E-04,16.25,0,2.5,0,0,0,nonDRNA
0.423,0.485,0.18,3.75,0.007712,0.002032,16.25,1.265823,2.5,0,0,1.265823,nonDRNA
0.429,0.467,0.247,3.75,-0.014594,0.003432,16.25,1.265823,2.5,0,0,0,nonDRNA
0.4,0.467,0.247,3.75,6.10E-04,0.002129,15,2.531646,2.5,0,0,1.265823,nonDRNA
0.543,0.424,0.185,3.75,-0.007466,0.002434,27.5,0,2.5,0,0,0,nonDRNA
0.347,0.462,0.273,3.75,-0.005881,2.62E-04,26.25,0,2.5,0,0,0,nonDRNA
0.435,0.456,0.223,3.75,-0.007644,0.001672,20,0,2.5,0,0,0,nonDRNA
0.431,0.459,0.223,3.75,-0.007336,0.001685,20,0,2.5,0,0,0,nonDRNA
0.423,0.476,0.252,3.75,5.09E-04,8.18E-04,28.75,0,2.5,0,0,0,nonDRNA
0.5,0.517,0.193,3.75,-0.003012,6.29E-04,17.5,0,2.5,0,1.265823,0,nonDRNA
0.477,0.469,0.238,3.75,0.008865,0.001153,25,0,2.5,0,0,1.265823,nonDRNA
0.475,0.5,0.235,3.75,0.007095,2.81E-04,35,0,2.5,0,0,0,nonDRNA
0.47,0.422,0.24,3.75,-0.00746,0.00106,23.75,0,2.5,0,0,0,nonDRNA
0.437,0.451,0.224,3.75,0.009255,0.00162,26.25,0,2.5,0,1.265823,0,nonDRNA
0.497,0.418,0.254,3.75,-0.007109,0.001721,17.5,0,2.5,0,0,0,nonDRNA
0.456,0.516,0.209,3.75,-0.002768,9.29E-04,25,0,2.5,0,0,0,nonDRNA
0.4,0.491,0.259,3.75,0.00188,0.001553,13.75,0,2.5,0,0,0,nonDRNA
0.393,0.473,0.247,3.75,0.017861,0.001413,22.5,1.265823,2.5,0,0,2.531646,nonDRNA
0.389,0.482,0.239,3.75,-0.006609,5.93E-04,16.25,0,2.5,0,0,0,nonDRNA
0.438,0.449,0.221,3.75,-0.008931,0.001091,11.25,0,2.5,0,0,1.265823,nonDRNA
0.418,0.43,0.26,3.75,5.00E-05,7.86E-04,13.75,0,2.5,1.265823,0,0,nonDRNA
0.409,0.453,0.258,3.75,0.014896,0.001527,28.75,1.265823,2.5,0,0,0,nonDRNA
0.462,0.424,0.243,3.75,0.002972,0.00121,17.5,0,2.5,0,0,0,nonDRNA
0.469,0.497,0.219,3.75,4.60E-05,0.002463,27.5,1.265823,2.5,1.265823,0,0,nonDRNA
0.387,0.467,0.223,3.75,-0.005606,0.002354,21.25,0,2.5,0,0,2.531646,nonDRNA
0.435,0.47,0.273,3.75,0.003191,6.22E-04,21.25,0,2.5,0,0,0,nonDRNA
0.462,0.338,0.262,3.75,0.003688,0.002014,15,1.265823,2.5,0,0,1.265823,nonDRNA
0.396,0.438,0.274,3.75,0.003126,0.002526,16.25,0,2.5,0,0,3.797468,nonDRNA
0.451,0.448,0.212,3.75,-0.003703,0.002169,16.25,2.531646,2.5,0,0,2.531646,nonDRNA
0.401,0.444,0.207,3.75,-0.007553,6.41E-04,17.5,0,2.5,0,0,1.265823,nonDRNA
0.447,0.399,0.246,3.75,-0.001555,0.001203,21.25,0,2.5,0,0,0,nonDRNA
0.433,0.539,0.206,3.75,0.002148,0.001051,18.75,0,2.5,1.265823,0,1.265823,nonDRNA
0.424,0.397,0.271,3.75,0.016858,0.001932,23.75,0,2.5,0,0,2.531646,nonDRNA
0.482,0.419,0.217,5,0.007911,0.0027,23.75,0,2.5,0,0,0,nonDRNA
0.5,0.33,0.368,5,-0.004995,0.001864,18.75,1.265823,2.5,0,0,0,nonDRNA
0.498,0.468,0.2,5,0.004756,8.85E-04,21.25,0,2.5,0,0,0,nonDRNA
0.49,0.479,0.281,5,-0.006798,3.70E-04,35,0,2.5,0,0,0,nonDRNA
0.457,0.382,0.237,5,0.008171,0.001949,23.75,0,2.5,0,0,0,nonDRNA
0.445,0.461,0.221,8.75,0.00465,0.002858,25,1.265823,2.5,0,0,1.265823,nonDRNA
0.412,0.558,0.195,10,0.006402,0,17.5,0,2.5,0,0,0,nonDRNA
0.447,0.453,0.256,7.5,9.64E-04,7.38E-04,31.25,0,2.5,0,0,0,nonDRNA
0.433,0.476,0.194,6.25,0.009178,0.001319,17.5,0,2.5,0,0,1.265823,nonDRNA
0.457,0.582,0.18,5,-2.39E-04,0.001014,17.5,0,2.5,0,0,0,nonDRNA
0.424,0.453,0.312,5,-0.005869,9.65E-04,21.25,1.265823,2.5,0,0,0,nonDRNA
0.492,0.456,0.251,5,-0.005009,7.13E-04,20,0,2.5,0,0,0,nonDRNA
0.451,0.428,0.198,5,-0.007958,0.002012,15,1.265823,2.5,0,0,1.265823,nonDRNA
0.406,0.45,0.279,13.75,0.002787,5.12E-04,20,0,2.5,0,0,0,nonDRNA
0.448,0.464,0.252,6.25,0.004078,0.003148,22.5,3.797468,2.5,0,0,2.531646,nonDRNA
0.451,0.439,0.245,6.25,0.004387,5.93E-04,28.75,0,2.5,0,0,0,nonDRNA
0.396,0.408,0.284,5,0.002203,0.001545,23.75,0,2.5,0,0,0,nonDRNA
0.486,0.421,0.247,5,-0.008225,3.26E-04,21.25,0,2.5,0,0,0,nonDRNA
0.421,0.55,0.208,5,0.005181,0.001328,20,0,2.5,0,0,1.265823,nonDRNA
0.441,0.502,0.186,5,5.24E-04,0.001596,18.75,0,2.5,0,0,1.265823,nonDRNA
0.431,0.431,0.232,5,0.006222,0.002127,26.25,1.265823,2.5,0,0,1.265823,nonDRNA
0.396,0.444,0.264,6.25,1.20E-04,2.99E-04,21.25,0,2.5,2.531646,0,0,nonDRNA
0.468,0.445,0.254,6.25,-0.007631,0.001181,26.25,0,2.5,0,0,1.265823,nonDRNA
0.559,0.45,0.236,17.5,0.001576,3.20E-04,20,0,2.5,0,0,0,nonDRNA
0.398,0.404,0.261,8.75,-3.80E-05,0.001675,20,0,2.5,0,0,0,nonDRNA
0.496,0.473,0.256,7.5,-0.003697,2.87E-04,22.5,0,2.5,0,0,0,nonDRNA
0.492,0.505,0.199,7.5,0.002888,6.24E-04,23.75,0,2.5,0,0,0,nonDRNA
0.429,0.518,0.196,7.5,-0.009622,0.001869,22.5,0,2.5,0,0,1.265823,nonDRNA
0.469,0.486,0.233,6.25,-9.90E-05,0.001109,16.25,0,2.5,0,0,1.265823,nonDRNA
0.47,0.411,0.272,7.5,0.001174,3.02E-04,15,0,2.5,0,0,0,nonDRNA
0.562,0.511,0.188,6.25,0.006055,6.38E-04,22.5,0,2.5,1.265823,0,0,nonDRNA
0.276,0.497,0.283,5,0.005303,0.001453,17.5,1.265823,2.5,0,0,0,nonDRNA
0.45,0.512,0.231,5,-0.017729,0,23.75,0,2.5,0,1.265823,0,nonDRNA
0.414,0.412,0.273,5,2.10E-05,0.00233,35,0,2.5,0,0,0,nonDRNA
0.5,0.333,0.25,5,-0.007288,0.001881,25,0,2.5,0,0,1.265823,nonDRNA
0.411,0.498,0.332,10,4.98E-04,9.91E-04,11.25,1.265823,2.5,0,0,0,nonDRNA
0.425,0.43,0.262,7.5,-0.006198,0,23.75,0,2.5,0,0,0,nonDRNA
0.509,0.537,0.193,7.5,0.002883,0.001011,23.75,1.265823,2.5,0,1.265823,0,nonDRNA
0.208,0.323,0.511,5,0.002817,0.001197,27.5,0,2.5,0,0,0,nonDRNA
0.433,0.415,0.209,7.5,-9.81E-04,0.00177,28.75,1.265823,2.5,0,0,0,nonDRNA
0.5,0.39,0.267,12.5,-0.00216,8.90E-04,16.25,0,2.5,0,0,0,nonDRNA
0.433,0.517,0.2,6.25,-0.009671,0.001897,25,0,2.5,0,0,1.265823,nonDRNA
0.447,0.416,0.274,7.5,0.001066,9.71E-04,17.5,0,2.5,0,0,0,nonDRNA
0.435,0.472,0.267,5,5.95E-04,3.16E-04,21.25,0,2.5,1.265823,0,1.265823,nonDRNA
0.417,0.478,0.239,5,0.012079,5.35E-04,16.25,0,2.5,0,0,0,nonDRNA
0.433,0.47,0.245,5,0.02049,6.99E-04,23.75,0,2.5,0,0,0,nonDRNA
0.437,0.451,0.246,5,0.002492,8.58E-04,25,0,2.5,0,0,0,nonDRNA
0.435,0.388,0.302,5,4.57E-04,6.31E-04,31.25,0,2.5,0,0,0,nonDRNA
0.434,0.488,0.285,5,-0.008283,0.001753,22.5,2.531646,2.5,0,0,0,nonDRNA
0.438,0.376,0.189,5,0.008487,0.001577,13.75,0,2.5,0,0,1.265823,nonDRNA
0.265,0.446,0.329,7.5,0.008421,2.54E-04,21.25,0,2.5,0,0,1.265823,nonDRNA
0.265,0.449,0.327,7.5,0.008726,2.61E-04,21.25,0,2.5,0,0,1.265823,nonDRNA
0.483,0.414,0.216,6.25,0.009311,0.001382,28.75,0,2.5,0,0,0,nonDRNA
0.33,0.402,0.278,7.5,0.009672,0.001334,22.5,0,2.5,0,0,1.265823,nonDRNA
0.38,0.546,0.301,7.5,0.004158,5.27E-04,21.25,0,2.5,0,0,0,nonDRNA
0.425,0.441,0.244,7.5,-0.006779,0.001414,20,0,2.5,0,0,0,nonDRNA
0.513,0.422,0.225,5,0.004954,0.001246,17.5,0,2.5,0,0,0,nonDRNA
0.454,0.457,0.227,5,-0.009789,0.001566,13.75,0,2.5,0,0,0,nonDRNA
0.438,0.426,0.236,5,-1.11E-04,0.002916,20,2.531646,2.5,0,0,2.531646,nonDRNA
0.42,0.406,0.291,6.25,0.002366,0.001649,21.25,0,2.5,0,0,0,nonDRNA
0.396,0.44,0.29,7.5,-0.001177,3.32E-04,28.75,0,2.5,0,0,0,nonDRNA
0.444,0.397,0.265,6.25,-6.88E-04,6.01E-04,32.5,0,2.5,0,0,0,nonDRNA
0.487,0.466,0.259,6.25,0.002291,7.16E-04,26.25,0,2.5,0,0,0,nonDRNA
0.339,0.635,0.206,6.25,0.006939,0.001073,21.25,0,2.5,0,1.265823,1.265823,nonDRNA
0.544,0.497,0.204,5,-0.00981,0.001539,20,0,2.5,0,0,0,nonDRNA
0.315,0.431,0.256,5,-0.002043,9.92E-04,15,0,2.5,0,0,0,nonDRNA
0.411,0.421,0.257,5,0.010781,0.001221,26.25,0,2.5,0,0,0,nonDRNA
0.45,0.5,0.237,5,-0.003031,9.83E-04,20,0,2.5,0,0,0,nonDRNA
0.427,0.427,0.24,10,0.002116,5.13E-04,28.75,0,2.5,0,0,0,nonDRNA
0.466,0.496,0.231,6.25,0.002398,6.26E-04,18.75,0,2.5,0,0,0,nonDRNA
0.465,0.533,0.228,7.5,0.004861,0,17.5,0,2.5,0,0,0,nonDRNA
0.452,0.372,0.244,6.25,-0.001299,0.002027,25,0,2.5,0,0,0,nonDRNA
0.412,0.377,0.36,6.25,0.012471,0.001885,12.5,0,2.5,0,0,1.265823,nonDRNA
0.435,0.4,0.235,7.5,0.001883,0.00235,23.75,0,2.5,0,0,0,nonDRNA
0.379,0.438,0.243,7.5,0.00208,0.00168,23.75,0,2.5,0,0,0,nonDRNA
0.483,0.477,0.225,8.75,-0.003643,0.001349,18.75,1.265823,2.5,0,0,0,nonDRNA
0.429,0.417,0.217,5,-0.0042,5.75E-04,28.75,0,2.5,0,0,0,nonDRNA
0.462,0.432,0.231,5,-0.002724,0.001554,21.25,0,2.5,0,0,1.265823,nonDRNA
0.407,0.301,0.265,5,0.002056,0.001049,33.75,0,2.5,0,0,1.265823,nonDRNA
0.357,0.478,0.292,3.75,-0.004669,0,18.75,0,2.5,0,0,0,nonDRNA
0.533,0.463,0.222,3.75,0.001917,0.001015,26.25,1.265823,2.5,0,0,1.265823,nonDRNA
0.359,0.453,0.265,3.75,-0.003681,0.001481,20,0,2.5,0,0,2.531646,nonDRNA
0.448,0.48,0.254,3.75,7.13E-04,3.11E-04,33.75,0,2.5,0,0,0,nonDRNA
0.539,0.392,0.244,3.75,-7.81E-04,0.003688,31.25,2.531646,2.5,0,0,0,nonDRNA
0.477,0.441,0.251,3.75,-0.004382,0.001236,23.75,0,2.5,0,0,0,nonDRNA
0.528,0.412,0.266,3.75,0.007381,6.13E-04,22.5,0,2.5,0,0,0,nonDRNA
0.483,0.467,0.233,3.75,0.010273,5.65E-04,22.5,0,2.5,0,0,0,nonDRNA
0.419,0.429,0.278,3.75,6.43E-04,0.001437,16.25,0,2.5,0,0,1.265823,nonDRNA
0.502,0.632,0.184,3.75,0.006579,0.001124,26.25,0,2.5,0,0,0,nonDRNA
0.471,0.409,0.256,3.75,0.002598,0.002547,16.25,0,2.5,0,0,0,nonDRNA
0.416,0.43,0.268,3.75,-0.002099,7.36E-04,26.25,0,2.5,0,0,0,nonDRNA
0.484,0.467,0.23,3.75,-0.001472,5.17E-04,13.75,0,2.5,0,0,0,nonDRNA
0.45,0.511,0.213,3.75,0.001925,2.82E-04,16.25,0,2.5,0,0,0,nonDRNA
0.406,0.534,0.196,3.75,0.006129,0.001588,17.5,1.265823,2.5,0,0,0,nonDRNA
0.39,0.518,0.193,3.75,0.001154,0.002046,16.25,1.265823,2.5,0,0,0,nonDRNA
0.479,0.425,0.256,3.75,0.004662,5.97E-04,21.25,0,2.5,0,0,0,nonDRNA
0.453,0.498,0.221,3.75,0.001461,8.31E-04,31.25,0,2.5,0,0,0,nonDRNA
0.495,0.391,0.26,3.75,-0.005361,0.001938,28.75,0,2.5,0,0,0,nonDRNA
0.484,0.469,0.236,3.75,0.003079,3.14E-04,21.25,0,2.5,0,0,0,nonDRNA
0.498,0.521,0.223,3.75,-0.00245,3.34E-04,21.25,0,2.5,1.265823,0,0,nonDRNA
0.419,0.394,0.226,3.75,0.00833,0.002674,35,1.265823,2.5,0,0,1.265823,nonDRNA
0.377,0.447,0.245,3.75,4.04E-04,8.88E-04,21.25,0,2.5,1.265823,0,0,nonDRNA
0.415,0.45,0.274,3.75,-0.002629,6.26E-04,20,0,2.5,0,0,0,nonDRNA
0.514,0.495,0.212,3.75,-0.012208,0.002274,13.75,2.531646,2.5,0,0,0,nonDRNA
0.445,0.525,0.205,3.75,0.013727,0.00138,25,1.265823,2.5,0,0,1.265823,nonDRNA
0.433,0.527,0.205,3.75,-3.31E-04,0.002292,25,0,2.5,0,0,0,nonDRNA
0.44,0.484,0.238,3.75,0.009978,0,28.75,0,2.5,0,0,0,nonDRNA
0.446,0.436,0.242,3.75,-9.25E-04,0,27.5,0,2.5,0,0,0,nonDRNA
0.453,0.406,0.252,3.75,0.008646,5.50E-04,33.75,0,2.5,0,0,0,nonDRNA
0.472,0.438,0.242,3.75,0.007948,0,36.25,0,2.5,0,0,0,nonDRNA
0.561,0.515,0.187,3.75,-0.00491,0,23.75,0,2.5,0,0,0,nonDRNA
0.458,0.478,0.219,3.75,0.002855,0.001635,21.25,0,2.5,0,0,0,nonDRNA
0.374,0.496,0.207,3.75,-0.0016,0.001607,20,0,2.5,0,0,1.265823,nonDRNA
0.368,0.474,0.237,7.894737,-0.014692,0,5.263158,0,5.263158,0,0,0,nonDRNA
0.386,0.424,0.272,3.75,-0.006902,0.001417,25,0,2.5,0,0,0,nonDRNA
0.518,0.422,0.286,3.75,0.006709,3.06E-04,22.5,0,2.5,0,0,0,nonDRNA
0.374,0.439,0.281,3.75,-9.85E-04,8.44E-04,23.75,0,2.5,0,0,0,nonDRNA
0.525,0.494,0.206,3.75,0.008621,6.76E-04,18.75,0,2.5,0,0,0,nonDRNA
0.47,0.444,0.203,3.75,-0.003597,3.27E-04,18.75,0,2.5,0,0,0,nonDRNA
0.428,0.482,0.23,3.75,0.003972,9.36E-04,20,0,2.5,0,0,1.265823,nonDRNA
0.525,0.27,0.228,5,-0.002057,0.003384,20,0,2.5,0,0,0,nonDRNA
0.551,0.443,0.188,5,0.007416,6.54E-04,11.25,0,2.5,0,0,0,nonDRNA
0.507,0.471,0.223,5,0.007686,0.00206,23.75,0,2.5,0,0,1.265823,nonDRNA
0.442,0.491,0.206,6.25,-0.007815,5.72E-04,38.75,0,2.5,0,0,0,nonDRNA
0.439,0.42,0.247,6.25,1.30E-05,0.001073,18.75,0,2.5,0,0,0,nonDRNA
0.457,0.504,0.248,11.25,-0.004189,6.66E-04,33.75,0,2.5,0,0,0,nonDRNA
0.457,0.461,0.226,7.5,-0.001144,9.53E-04,21.25,0,2.5,0,0,0,nonDRNA
0.435,0.487,0.254,7.5,0.002379,0,26.25,0,2.5,0,0,0,nonDRNA
0.462,0.486,0.301,6.25,6.38E-04,7.05E-04,22.5,0,2.5,0,0,1.265823,nonDRNA
0.494,0.412,0.234,6.25,-0.004654,0.001367,12.5,0,2.5,0,0,0,nonDRNA
0.415,0.45,0.247,8.75,0.007142,0.002363,18.75,0,2.5,0,0,1.265823,nonDRNA
0.464,0.473,0.198,8.75,-0.007981,0.002172,32.5,0,2.5,0,1.265823,0,nonDRNA
0.509,0.555,0.227,5,0.005815,3.01E-04,13.75,0,2.5,0,0,0,nonDRNA
0.469,0.497,0.225,5,0.005836,3.13E-04,16.25,0,2.5,0,0,0,nonDRNA
0.526,0.455,0.234,8.75,-0.01248,6.55E-04,27.5,0,2.5,0,0,0,nonDRNA
0.467,0.435,0.217,13.75,-0.008791,0.001881,13.75,0,2.5,0,0,0,nonDRNA
0.394,0.49,0.239,7.5,0.019137,2.94E-04,22.5,0,2.5,0,0,0,nonDRNA
0.442,0.392,0.282,6.25,-0.00395,0.001441,16.25,0,2.5,0,0,1.265823,nonDRNA
0.53,0.427,0.231,5,0.007863,0.002496,25,1.265823,2.5,0,0,1.265823,nonDRNA
0.385,0.632,0.226,6.25,0.002788,6.73E-04,8.75,0,2.5,0,0,0,nonDRNA
0.453,0.485,0.22,7.5,0.00144,8.95E-04,17.5,0,2.5,0,0,1.265823,nonDRNA
0.503,0.511,0.218,7.5,0.002947,6.25E-04,21.25,0,2.5,0,0,0,nonDRNA
0.402,0.44,0.265,18.75,-0.009491,2.71E-04,13.75,0,2.5,0,0,0,nonDRNA
0.461,0.455,0.22,6.25,0.007065,8.68E-04,18.75,0,2.5,0,0,0,nonDRNA
0.459,0.477,0.235,6.25,0.003357,9.18E-04,23.75,0,2.5,0,0,0,nonDRNA
0.365,0.358,0.307,10,-0.001178,0.003561,13.75,2.531646,2.5,0,0,1.265823,nonDRNA
0.467,0.44,0.306,8.75,-0.004359,3.03E-04,21.25,0,2.5,0,0,0,nonDRNA
0.418,0.447,0.247,7.5,-0.002425,3.08E-04,20,0,2.5,0,0,0,nonDRNA
0.484,0.412,0.261,11.25,0.001316,5.27E-04,17.5,0,2.5,0,0,0,nonDRNA
0.41,0.454,0.268,7.5,0.001179,2.96E-04,16.25,0,2.5,0,0,0,nonDRNA
0.409,0.414,0.221,8.75,0.007873,0.002307,27.5,1.265823,2.5,0,0,0,nonDRNA
0.476,0.488,0.244,7.5,-4.18E-04,0.001991,17.5,1.265823,2.5,0,0,1.265823,nonDRNA
0.476,0.536,0.228,5,-0.013931,6.88E-04,23.75,0,2.5,0,0,0,nonDRNA
0.41,0.435,0.241,5,-0.003333,6.24E-04,25,0,2.5,0,0,0,nonDRNA
0.508,0.438,0.248,6.25,0.001957,0.0014,25,0,2.5,0,0,1.265823,nonDRNA
0.417,0.42,0.263,6.25,-0.009211,0.001662,21.25,1.265823,2.5,0,0,0,nonDRNA
0.472,0.492,0.212,5,0.004813,0.001234,21.25,0,2.5,0,0,0,nonDRNA
0.422,0.392,0.278,5,0.001641,0.002409,21.25,1.265823,2.5,0,0,0,nonDRNA
0.435,0.482,0.256,5,0.005288,3.32E-04,13.75,0,2.5,0,0,1.265823,nonDRNA
0.404,0.448,0.215,5,-0.001654,0.001909,32.5,0,2.5,0,0,0,nonDRNA
0.517,0.34,0.233,6.25,0.006426,9.11E-04,28.75,0,2.5,0,0,1.265823,nonDRNA
0.303,0.454,0.266,11.25,0.001476,0.001763,28.75,0,2.5,0,0,0,nonDRNA
0.451,0.524,0.22,8.75,0.003193,3.17E-04,21.25,0,2.5,0,0,0,nonDRNA
